"ITEM_SK","TOTAL_REVENUE","BASKETS","DISTINCT_CUSTOMERS","AVERAGE_PRICE"
"11599256","3419.99992","724","314","4.4100736308702"
"11741217","3418.83991","1269","598","1.3100624737734"
"11698097","3410.08980","916","438","3.3546577892980"
"11746228","3404.11926","554","147","5.4813459633152"
"11942634","3402.95982","646","335","5.0999273990683"
"11695594","3398.32000","940","436","3.4797654584222"
"11700024","3393.95999","1132","450","2.9383289102564"
"12932823","3392.52774","386","221","7.9534405764249"
"12932827","3391.96967","569","255","5.7435496836555"
"11616699","3387.73954","600","252","5.6365409166667"
"11942007","3386.92761","432","161","7.4215149479167"
"11742920","3380.54990","710","325","4.4670873942172"
"11842327","3378.18669","372","215","8.9193102486559"
"11654601","3365.62984","655","314","4.8172263435115"
"15284448","3365.21900","481","182","5.8889574010417"
"11748962","3359.51712","336","185","9.8755471071429"
"14340230","3358.73926","527","233","5.5547845073130"
"11735778","3355.28999","1284","565","2.6320597405660"
"11972276","3353.95982","682","237","4.7328486270191"
"11683667","3351.90946","675","277","3.4209761737037"
"11731713","3347.69958","660","265","4.2988060345220"
"14941604","3345.96998","934","488","3.3054457518797"
"11617940","3336.96998","2709","1084","0.9427986838692"
"12787839","3333.38996","955","462","3.3209079013641"
"11703593","3330.72998","885","373","3.5261619519774"
"11714016","3329.99667","337","185","9.8373035955224"
"11842629","3329.29999","1048","380","2.7115568271251"
"12516261","3326.89989","665","347","4.5112179924812"
"15043137","3319.96998","904","386","3.4690982926829"
"11746230","3317.26999","1943","700","1.6296750897370"
"15092892","3309.35728","357","115","9.0691615826331"
"11671427","3303.86999","1180","703","2.7198981303056"
"12776882","3302.63953","1360","507","1.4167580248162"
"11632407","3298.09999","749","369","4.2885447196262"
"15164885","3297.47995","429","221","7.6857902347418"
"11669497","3295.38998","854","461","3.5721018676815"
"14941602","3294.00997","876","381","3.4871472053776"
"11675026","3285.31783","359","203","8.7539033593315"
"11602709","3284.43963","698","296","4.7101570630372"
"13797805","3283.08000","838","345","3.8521360381862"
"12493869","3279.85962","555","264","5.2846243432432"
"14506606","3279.84988","641","406","3.8845475214509"
"13043422","3279.67995","729","204","4.2330860576923"
"11832845","3276.73969","718","359","4.0204408530613"
"13789509","3274.87990","623","245","5.1798873794212"
"11616697","3274.49956","595","243","5.5126255218855"
"11741962","3266.19999","2042","1029","0.4205867825704"
"11749819","3264.17948","885","492","3.0185325444005"
"11746123","3263.26997","756","354","4.1923084839357"
"14861836","3262.75996","1199","622","2.6664604432203"
"13902069","3262.12992","526","193","6.1257223574144"
"14502892","3261.24971","692","384","4.1106727865412"
"14109105","3260.24998","668","369","4.7628628566066"
"11609331","3256.84998","1088","484","2.8037108614180"
"14333565","3252.99980","1177","18","0.9981495657447"
"14346808","3246.70995","2478","1052","0.9707302199013"
"14905342","3246.47998","696","287","4.4424591642651"
"11658141","3244.93994","917","460","3.2563828056769"
"11686808","3244.61998","1022","458","2.9670254354207"
"11746252","3244.09999","1330","739","2.3353890549699"
"11643927","3241.74990","1110","323","2.7708904309558"
"11687939","3239.50989","560","254","5.6765237142857"
"11753870","3239.42999","1324","521","2.1875126154428"
"11832854","3232.58741","404","179","7.3132076861042"
"13797795","3229.26996","1159","367","2.6365623085777"
"11823784","3225.06997","711","294","4.2683708263010"
"14878485","3217.79987","707","391","4.1370041912181"
"14101793","3212.78973","451","184","6.8206722838137"
"11638490","3207.80993","538","194","5.8943184014870"
"11609337","3204.29998","1078","481","2.8081615552461"
"11741268","3191.01999","880","378","3.5316666628702"
"13902580","3190.28998","924","479","3.2713336902823"
"11666585","3188.83985","590","364","4.9210599914966"
"11972260","3186.96985","732","221","3.9663720582192"
"11740752","3183.14996","667","382","4.4163077153614"
"11601482","3182.50994","892","470","2.9877602226607"
"11606570","3179.36999","681","354","4.5756160972018"
"11745211","3177.45994","335","130","9.3954028955224"
"11635291","3173.77993","443","253","5.8331790124153"
"14332420","3173.48695","357","138","8.1346155663842"
"14101795","3168.15990","394","176","7.9141115482234"
"11673143","3165.86981","534","162","5.7668849719101"
"11742190","3159.25971","1305","470","1.4642266419339"
"14899958","3159.09998","980","461","2.9817126276813"
"11600522","3158.43989","731","403","4.1569600598349"
"11636457","3158.36000","1100","244","2.7334615384615"
"13902587","3157.00995","872","458","3.0634082056452"
"14472122","3153.07990","652","162","4.2759190476190"
"11669494","3152.58996","769","369","3.6020570806242"
"11638741","3151.07999","833","430","3.7496678631453"
"11625370","3148.80999","1884","594","1.6052527933741"
"15253068","3148.08998","852","370","3.3781316039953"
"11668184","3146.98984","661","339","4.5747729349470"
"11664753","3145.94778","362","158","8.6352149171271"
"15016570","3145.73992","532","299","5.8143984257519"
"14543023","3143.84990","560","259","5.4034999107143"
"15075612","3139.99686","314","203","9.9362957961783"
"12148130","3131.06996","968","434","2.9759400728306"
"11745487","3125.01999","726","294","3.8016459724138"
"14941603","3124.90000","835","403","3.4011257485030"
"11685428","3124.68991","531","292","5.4343855812854"
"11751556","3113.26972","507","285","5.9238195907298"
"12827506","3104.89976","717","260","3.7213546473464"
"14345311","3103.64996","876","387","3.4213974662085"
"11744851","3101.13995","1073","560","2.6236688331780"
"11753853","3096.02989","1118","289","2.0839540526730"
"14492863","3090.90999","909","475","3.0457011729075"
"11985424","3084.85980","437","194","6.8585199885584"
"11657012","3081.31991","580","196","5.2350344051724"
"11746298","3080.28000","1282","420","2.2800000000000"
"14249657","3079.63991","739","380","3.4964809463315"
"12787164","3069.99693","309","180","9.4687068203883"
"11645960","3063.63000","981","281","2.9963163265306"
"12787254","3062.23997","827","370","3.4426392130751"
"12231004","3060.70966","478","270","6.1948287264957"
"11632675","3055.78997","695","377","4.3273833405483"
"12787878","3053.08993","851","393","3.3052554775943"
"13797782","3052.60999","806","331","3.6545967679901"
"11741424","3049.61999","1317","646","2.3527906899225"
"11779472","3048.16993","833","349","3.4599158383413"
"11703221","3047.89924","635","231","2.9004548705221"
"11603111","3046.99992","843","23","2.9946236326165"
"12252854","3046.28982","677","237","3.8585798039941"
"11699190","3045.53998","1053","506","2.6283621008563"
"14388095","3040.75734","308","213","9.3493729983713"
"11828129","3040.03985","647","311","4.0095557329721"
"12148121","3039.84711","319","172","9.2324647531847"
"11683854","3035.02999","587","316","5.0768994804089"
"11701218","3030.28993","1025","381","2.6917138012195"
"11696638","3020.57949","517","142","5.2497476308140"
"13870738","3018.17885","494","233","5.2648128147773"
"11699074","3017.18990","815","349","3.1891009437537"
"12820704","3014.49958","470","222","5.6525072388298"
"15253061","3014.05000","871","395","3.3537241379310"
"12932829","3013.24970","644","308","4.1473082336941"
"14316004","3011.34754","310","200","9.4083526779935"
"11614058","3005.14984","612","343","4.6547115650741"
"11634184","3003.94000","680","217","4.3798082595870"
"15007552","2998.65998","1010","444","2.7436369579208"
"13788511","2997.07969","725","353","3.9718682224552"
"12218998","2992.37968","453","247","6.1698521902655"
"11722719","2986.29998","1180","586","1.9653079067797"
"11743332","2983.61737","360","138","8.2691292061281"
"13797902","2981.07994","512","232","5.7754304598826"
"11741146","2980.86966","499","319","6.0699754200820"
"13035032","2977.04997","299","122","9.9397650503356"
"11645980","2976.55999","658","216","4.4613465396341"
"11901473","2969.97993","413","209","7.1410704744526"
"11842451","2969.33994","590","272","4.7110056186441"
"11619282","2968.68997","799","340","3.2968629793233"
"11670831","2967.41967","854","469","1.3960921312183"
"11699716","2962.35996","633","321","4.2305590545886"
"14399127","2960.89787","313","226","9.2167560063898"
"11738371","2956.77821","433","198","5.7633841975301"
"12788285","2956.58996","691","345","4.0813699782923"
"11743146","2955.01972","668","198","4.1413670696108"
"11815094","2954.39996","810","349","3.3172697087980"
"12159328","2952.03993","851","403","1.8793380475768"
"11727459","2949.10999","1081","537","2.4362072143848"
"11600770","2948.83967","647","349","3.8305055325077"
"11603586","2948.38962","1277","526","1.3488785711207"
"14513086","2944.43999","881","389","3.1969286247153"
"13903414","2943.43989","533","363","4.9250093537736"
"13776051","2942.02995","628","261","4.4899038241186"
"14509227","2927.43998","871","379","3.1980367336395"
"12787455","2926.67998","609","217","4.4729577754934"
"11743113","2925.17995","746","291","3.8485144832215"
"12246782","2919.69996","1059","593","2.6069189460738"
"11737691","2916.24998","881","370","3.2797873889522"
"11675084","2908.70995","833","377","3.1138640790109"
"14456026","2906.48710","292","166","9.1717777920962"
"11616781","2906.07970","551","126","5.0795792559415"
"11948914","2903.85000","378","245","6.1629365079365"
"11873431","2898.10984","583","343","4.3717810975086"
"11686868","2896.52000","867","376","3.1900000000000"
"11684197","2892.27964","436","219","6.2229335483871"
"13789460","2887.57993","337","174","8.5358927604167"
"11732094","2884.89000","1539","789","0.6895493141737"
"12819977","2884.04995","708","334","3.7164783192090"
"12932796","2882.01719","297","157","8.2870826841655"
"11697162","2879.46765","288","127","9.8708368750000"
"11662806","2878.56971","545","176","4.8509468496310"
"11743038","2872.39999","914","285","3.0326798083242"
"11746236","2870.64999","1732","605","1.6295394985549"
"14273857","2867.83998","665","380","4.2331322171946"
"14908451","2866.21974","801","278","2.1301513764080"
"11751035","2865.27999","619","249","4.5886138025890"
"11653583","2859.63998","808","259","3.3300825000000"
"11721025","2841.53985","423","263","6.5324032978723"
"11679025","2836.06996","1146","466","2.3304072063700"
"14423035","2834.82988","335","147","8.3527842065868"
"11699189","2834.15999","965","493","2.6359067331606"
"11749840","2833.65000","1125","478","2.4295303703698"
"11704058","2831.19994","671","399","3.4814648467862"
"11741277","2829.83992","789","337","3.4519331319797"
"11679924","2828.11985","798","344","3.5122891610063"
"15092726","2824.88819","297","129","8.7608843074324"
"11749345","2821.77000","1088","470","2.6004528650647"
"11823785","2818.99999","665","314","4.0398421015038"
"11698043","2818.37998","1199","536","2.1860800633862"
"11696643","2817.23958","484","145","5.3198480578512"
"15164986","2814.47979","423","271","6.2535700592417"
"11619276","2811.38997","731","316","3.6391655129959"
"11609045","2808.36989","599","349","4.7345273611100"
"14879247","2807.07951","395","170","6.4579266624365"
"12773827","2804.22978","467","123","5.4244466124197"
"11602745","2803.71983","706","266","3.3001465070922"
"13015623","2798.60989","993","311","1.2015278325055"
"12932333","2797.48978","667","330","3.4121574969910"
"15016568","2794.42988","463","231","5.8412309719222"
"12222196","2791.55997","777","396","3.2676018758044"
"12833771","2788.00992","609","245","4.1666893111658"
"12807631","2785.28999","703","308","3.6039601103989"
"14383201","2782.20000","1390","759","1.9941250903832"
"13043418","2779.77000","738","240","3.7546747967480"
"11694485","2779.56940","604","121","2.8426191066972"
"11670741","2777.91994","673","327","3.8822553137109"
"11744934","2775.00888","467","197","5.0807171258927"
"11703696","2772.82999","702","373","3.7739923567335"
"14861196","2763.29936","433","176","5.5195759699769"
"11698123","2757.43726","282","192","9.5188238767857"
"12572037","2756.43000","604","179","4.4760596026490"
"14555763","2755.57000","821","457","3.2748410757946"
"11667233","2754.61755","291","157","9.2952494501718"
"11666103","2752.71993","435","251","6.1136934137931"
"12906967","2748.32952","387","153","6.4539098294574"
"12184080","2747.77998","650","342","4.1796205038462"
"11645275","2744.44964","351","149","7.2833328433048"
"12932335","2743.85812","335","173","6.7538762059701"
"11746300","2740.26998","1052","355","2.2753390339829"
"11656156","2731.34999","745","455","3.5843859635628"
"11604872","2727.52998","1124","531","2.3241186420303"
"11652266","2723.06996","727","275","3.4696965344828"
"12175836","2719.66990","620","269","3.9347333925687"
"14341554","2718.51984","795","309","2.9972417537783"
"12932792","2718.02800","304","171","8.7734699438944"
"11620205","2716.76995","628","350","4.0704033726115"
"12018266","2713.64997","593","324","4.1045914021164"
"11744850","2712.33995","825","412","3.0613112445388"
"11668606","2712.12000","1384","653","1.8683453757225"
"13789488","2705.36881","315","134","8.5249804126984"
"11620754","2704.20996","705","371","3.6686078865248"
"11681485","2703.45997","1034","546","2.6038060185185"
"11684527","2694.15990","392","106","6.7155951147959"
"14315947","2687.83979","1159","463","1.4492474212683"
"11599899","2681.15998","1613","763","1.6055218745907"
"14117276","2680.57985","730","293","3.1794651244813"
"15145967","2679.81778","295","181","8.5313695861775"
"11636673","2671.25998","795","353","3.2912662389937"
"11952641","2671.18999","881","362","2.6799659062500"
"14345281","2671.03998","847","310","3.0274507434988"
"11748958","2666.20995","386","209","6.8781509765625"
"11698087","2664.40890","373","241","6.9352564075067"
"11633638","2663.15994","570","321","4.3634502508772"
"13902590","2661.41979","447","257","5.7190601677852"
"11746249","2661.23000","1207","627","2.1881681931724"
"11741832","2660.92995","1267","614","2.2009346153846"
"11683465","2658.50915","348","192","7.5193060086455"
"14916327","2657.94999","636","260","4.0990446141732"
"12789598","2656.78000","643","247","4.0995638629283"
"12787616","2648.32992","459","291","5.5105082734205"
"15016571","2647.75984","439","237","5.8320698401826"
